Freq.	V(vo)/V(vi)
8.45278845160206e+004	3.07356108331678e+001,-3.37117734592850e+000
8.47227414140512e+004	3.07340175684943e+001,-3.37878416002077e+000
8.49180475036229e+004	3.07324171087810e+001,-3.38640738545317e+000
8.51138038202292e+004	3.07308094162165e+001,-3.39404705186885e+000
8.53100114017505e+004	3.07291940872180e+001,-3.40170310823599e+000
8.55066712884598e+004	3.07275718329006e+001,-3.40937574715260e+000
8.57037845230284e+004	3.07259422554909e+001,-3.41706491840538e+000
8.59013521505310e+004	3.07243053195675e+001,-3.42477065198398e+000
8.60993752184515e+004	3.07226609957104e+001,-3.43249297850569e+000
8.62978547766884e+004	3.07210092452910e+001,-3.44023192771413e+000
8.64967918775607e+004	3.07193500355126e+001,-3.44798752995605e+000
8.66961875758130e+004	3.07176833335303e+001,-3.45575981559594e+000
8.68960429286215e+004	3.07160083730460e+001,-3.46354865048740e+000
8.70963589955994e+004	3.07143265934645e+001,-3.47135439429888e+000
8.72971368388024e+004	3.07126372311428e+001,-3.47917691358630e+000
8.74983775227349e+004	3.07109402376547e+001,-3.48701623729923e+000
8.77000821143547e+004	3.07092355943364e+001,-3.49487239736019e+000
8.79022516830796e+004	3.07075232554793e+001,-3.50274542303943e+000
8.81048873007926e+004	3.07058031932676e+001,-3.51063534541485e+000
8.83079900418474e+004	3.07040753796927e+001,-3.51854219557119e+000
8.85115609830747e+004	3.07023397685033e+001,-3.52646600280596e+000
8.87156012037872e+004	3.07005963314245e+001,-3.53440679824202e+000
8.89201117857859e+004	3.06988450341124e+001,-3.54236461241980e+000
8.91250938133656e+004	3.06970858418560e+001,-3.55033947586463e+000
8.93305483733205e+004	3.06953187229481e+001,-3.55833141944013e+000
8.95364765549504e+004	3.06935436276021e+001,-3.56634047221429e+000
8.97428794500658e+004	3.06917605416907e+001,-3.57436666687726e+000
8.99497581529944e+004	3.06899694181366e+001,-3.58241003281462e+000
9.01571137605866e+004	3.06881702215470e+001,-3.59047060062361e+000
9.03649473722210e+004	3.06863625555052e+001,-3.59854831600099e+000
9.05732600898109e+004	3.06845471094636e+001,-3.60664337953114e+000
9.07820530178094e+004	3.06827234925820e+001,-3.61475573773569e+000
9.09913272632160e+004	3.06808916599930e+001,-3.62288542033848e+000
9.12010839355818e+004	3.06790512058527e+001,-3.63103237139651e+000
9.14113241470158e+004	3.06772028424986e+001,-3.63919679549781e+000
9.16220490121907e+004	3.06753461488564e+001,-3.64737863537594e+000
9.18332596483488e+004	3.06734811003760e+001,-3.65557792295701e+000
9.20449571753078e+004	3.06716076573605e+001,-3.66379468860166e+000
9.22571427154670e+004	3.06697257800301e+001,-3.67202896270858e+000
9.24698173938129e+004	3.06678354374514e+001,-3.68028077660813e+000
9.26829823379255e+004	3.06659365894304e+001,-3.68855016069406e+000
9.28966386779842e+004	3.06640291957553e+001,-3.69683714538093e+000
9.31107875467736e+004	3.06621132190378e+001,-3.70514176139327e+000
9.33254300796896e+004	3.06601882555430e+001,-3.71346395125697e+000
9.35405674147457e+004	3.06582550088922e+001,-3.72180392287135e+000
9.37562006925785e+004	3.06563130658768e+001,-3.73016161800647e+000
9.39723310564542e+004	3.06543623886053e+001,-3.73853706742423e+000
9.41889596522745e+004	3.06524029418296e+001,-3.74693030218958e+000
9.44060876285827e+004	3.06504346901076e+001,-3.75534135336558e+000
9.46237161365696e+004	3.06484575890472e+001,-3.76377025108447e+000
9.48418463300800e+004	3.06464716028205e+001,-3.77221702641115e+000
9.50604793656184e+004	3.06444766927993e+001,-3.78068171013625e+000
9.52796164023554e+004	3.06424720769706e+001,-3.78916415182645e+000
9.54992586021338e+004	3.06404592021078e+001,-3.79766474421622e+000
9.57194071294746e+004	3.06384372828521e+001,-3.80618333695618e+000
9.59400631515835e+004	3.06364062827947e+001,-3.81471996115285e+000
9.61612278383566e+004	3.06343661563037e+001,-3.82327464692933e+000
9.63829023623871e+004	3.06323168754693e+001,-3.83184742633365e+000
9.66050878989714e+004	3.06302583943943e+001,-3.84043832950424e+000
9.68277856261149e+004	3.06281906670254e+001,-3.84904738655136e+000
9.70509967245390e+004	3.06261136649174e+001,-3.85767462953764e+000
9.72747223776865e+004	3.06240269649771e+001,-3.86631999555302e+000
9.74989637717286e+004	3.06219312710902e+001,-3.87498370022547e+000
9.77237220955710e+004	3.06198261776956e+001,-3.88366568280785e+000
9.79489985408598e+004	3.06177116408848e+001,-3.89236597373495e+000
9.81747943019883e+004	3.06155876193972e+001,-3.90108460373453e+000
9.84011105761032e+004	3.06134540660521e+001,-3.90982160290290e+000
9.86279485631108e+004	3.06113109513478e+001,-3.91857700331391e+000
9.88553094656836e+004	3.06091582216882e+001,-3.92735083436757e+000
9.90831944892665e+004	3.06069958472422e+001,-3.93614312813511e+000
9.93116048420831e+004	3.06048234039603e+001,-3.94495381979440e+000
9.95405417351424e+004	3.06026415959696e+001,-3.95378312894232e+000
9.97700063822450e+004	3.06004500048677e+001,-3.96263099161678e+000
9.99999999999896e+004	3.05982482361738e+001,-3.97149734572211e+000
1.00230523807780e+005	3.05960369661698e+001,-3.98038240902400e+000
1.00461579027829e+005	3.05938157909819e+001,-3.98928611860474e+000
1.00693166885170e+005	3.05915846646926e+001,-3.99820850480448e+000
1.00925288607658e+005	3.05893435471165e+001,-4.00714959863364e+000
1.01157945425979e+005	3.05870923948505e+001,-4.01610943073704e+000
1.01391138573657e+005	3.05848307980416e+001,-4.02508793606490e+000
1.01624869287059e+005	3.05825594428607e+001,-4.03408533611720e+000
1.01859138805401e+005	3.05802779219210e+001,-4.04310156635301e+000
1.02093948370757e+005	3.05779861911785e+001,-4.05213665737682e+000
1.02329299228065e+005	3.05756842063998e+001,-4.06119063979925e+000
1.02565192625130e+005	3.05733719201931e+001,-4.07026354384308e+000
1.02801629812637e+005	3.05710492939717e+001,-4.07935540078159e+000
1.03038612044151e+005	3.05687162769345e+001,-4.08846624046087e+000
1.03276140576129e+005	3.05663724614792e+001,-4.09759599641129e+000
1.03514216667924e+005	3.05640185279641e+001,-4.10674489297794e+000
1.03752841581790e+005	3.05616540773092e+001,-4.11591286491929e+000
1.03992016582895e+005	3.05592790549124e+001,-4.12509994165057e+000
1.04231742939319e+005	3.05568934182318e+001,-4.13430615401228e+000
1.04472021922069e+005	3.05544967531013e+001,-4.14353143367116e+000
1.04712854805079e+005	3.05520897471154e+001,-4.15277600806216e+000
1.04954242865221e+005	3.05496716205589e+001,-4.16203971017188e+000
1.05196187382311e+005	3.05472430603703e+001,-4.17132276824202e+000
1.05438689639115e+005	3.05448036576713e+001,-4.18062511436235e+000
1.05681750921355e+005	3.05423533598074e+001,-4.18994677818537e+000
1.05925372517718e+005	3.05398921197718e+001,-4.19928779003350e+000
1.06169555719861e+005	3.05374198963231e+001,-4.20864818091895e+000
1.06414301822420e+005	3.05349366362585e+001,-4.21802798043751e+000
1.06659612123015e+005	3.05324422889507e+001,-4.22742721846406e+000
1.06905487922255e+005	3.05299364512870e+001,-4.23684582575513e+000
1.07151930523749e+005	3.05274198012777e+001,-4.24628403309323e+000
1.07398941234113e+005	3.05248919262714e+001,-4.25574177029453e+000
1.07646521362972e+005	3.05223527810480e+001,-4.26521906790184e+000
1.07894672222971e+005	3.05198023051754e+001,-4.27471595459502e+000
1.08143395129782e+005	3.05172404648605e+001,-4.28423246228412e+000
1.08392691402109e+005	3.05146671963178e+001,-4.29376861923392e+000
1.08642562361695e+005	3.05120821016236e+001,-4.30332435522168e+000
1.08893009333332e+005	3.05094854835448e+001,-4.31289980045667e+000
1.09144033644864e+005	3.05068776682218e+001,-4.32249508892782e+000
1.09395636627198e+005	3.05042582332570e+001,-4.33211014740808e+000
1.09647819614307e+005	3.05016271258725e+001,-4.34174500545167e+000
1.09900583943240e+005	3.04989843048445e+001,-4.35139969403577e+000
1.10153930954130e+005	3.04963297140469e+001,-4.36107424229991e+000
1.10407861990196e+005	3.04936633090896e+001,-4.37076868081804e+000
1.10662378397755e+005	3.04909850302234e+001,-4.38048303824545e+000
1.10917481526228e+005	3.04882948327910e+001,-4.39021734511262e+000
1.11173172728147e+005	3.04855926715688e+001,-4.39997163186711e+000
1.11429453359161e+005	3.04828784834504e+001,-4.40974592670703e+000
1.11686324778044e+005	3.04801522170702e+001,-4.41954025927786e+000
1.11943788346703e+005	3.04774134671123e+001,-4.42935455534557e+000
1.12201845430184e+005	3.04746621820708e+001,-4.43918884381667e+000
1.12460497396681e+005	3.04718993912358e+001,-4.44904346902024e+000
1.12719745617539e+005	3.04691243174069e+001,-4.45891825053998e+000
1.12979591467268e+005	3.04663365489033e+001,-4.46881311232136e+000
1.13240036323544e+005	3.04635367573948e+001,-4.47872829527259e+000
1.13501081567219e+005	3.04607245189955e+001,-4.48866372198976e+000
1.13762728582331e+005	3.04578997984363e+001,-4.49861942407254e+000
1.14024978756105e+005	3.04550625275483e+001,-4.50859542889284e+000
1.14287833478965e+005	3.04522126618216e+001,-4.51859176683453e+000
1.14551294144541e+005	3.04493501416827e+001,-4.52860846631699e+000
1.14815362149676e+005	3.04464749161184e+001,-4.53864555685920e+000
1.15080038894431e+005	3.04435869281010e+001,-4.54870306717117e+000
1.15345325782097e+005	3.04406861233171e+001,-4.55878102628988e+000
1.15611224219197e+005	3.04377717338719e+001,-4.56887924811189e+000
1.15877735615500e+005	3.04348451350195e+001,-4.57899819172867e+000
1.16144861384022e+005	3.04319055611865e+001,-4.58913767177480e+000
1.16412602941037e+005	3.04289529542280e+001,-4.59929771669947e+000
1.16680961706084e+005	3.04259872528694e+001,-4.60947835451989e+000
1.16949939101974e+005	3.04230080528003e+001,-4.61967950624732e+000
1.17219536554800e+005	3.04200160076492e+001,-4.62990141734519e+000
1.17489755493940e+005	3.04170107067010e+001,-4.64014400817461e+000
1.17760597352068e+005	3.04139920966849e+001,-4.65040730770262e+000
1.18032063565160e+005	3.04109601151836e+001,-4.66069134365806e+000
1.18304155572504e+005	3.04079147026144e+001,-4.67099614410491e+000
1.18576874816703e+005	3.04048558081026e+001,-4.68132173824436e+000
1.18850222743689e+005	3.04017826577297e+001,-4.69166793297480e+000
1.19124200802725e+005	3.03986966279408e+001,-4.70203519898295e+000
1.19398810446414e+005	3.03955969413310e+001,-4.71242334313235e+000
1.19674053130711e+005	3.03924835489479e+001,-4.72283239476751e+000
1.19949930314925e+005	3.03893563780854e+001,-4.73326238000539e+000
1.20226443461728e+005	3.03862153765052e+001,-4.74371332766883e+000
1.20503594037167e+005	3.03830601355003e+001,-4.75418515461500e+000
1.20781383510665e+005	3.03798909469002e+001,-4.76467799937834e+000
1.21059813355035e+005	3.03767081108956e+001,-4.77519200260973e+000
1.21338885046485e+005	3.03735112122447e+001,-4.78572708016656e+000
1.21618600064624e+005	3.03703001915542e+001,-4.79628325973401e+000
1.21898959892473e+005	3.03670749893074e+001,-4.80686056894555e+000
1.22179966016474e+005	3.03638351813845e+001,-4.81745892081083e+000
1.22461619926492e+005	3.03605814338721e+001,-4.82807857130985e+000
1.22743923115827e+005	3.03573133248940e+001,-4.83871943393060e+000
1.23026877081225e+005	3.03540307852225e+001,-4.84938153479449e+000
1.23310483322878e+005	3.03507337659576e+001,-4.86006490280865e+000
1.23594743344438e+005	3.03474218484660e+001,-4.87076945024513e+000
1.23879658653023e+005	3.03440956815833e+001,-4.88149543304658e+000
1.24165230759228e+005	3.03407548429364e+001,-4.89224276312427e+000
1.24451461177125e+005	3.03373989223692e+001,-4.90301135302817e+000
1.24738351424281e+005	3.03340285673933e+001,-4.91380145992116e+000
1.25025903021758e+005	3.03306433642196e+001,-4.92461299601127e+000
1.25314117494128e+005	3.03272428874609e+001,-4.93544587079047e+000
1.25602996369474e+005	3.03238277890888e+001,-4.94630034344020e+000
1.25892541179403e+005	3.03203976462872e+001,-4.95717632398411e+000
1.26182753459053e+005	3.03169524078591e+001,-4.96807384056198e+000
1.26473634747101e+005	3.03134920045703e+001,-4.97899291870857e+000
1.26765186585771e+005	3.03100160106084e+001,-4.98993346628722e+000
1.27057410520840e+005	3.03065250815379e+001,-5.00089574534983e+000
1.27350308101652e+005	3.03030187967641e+001,-5.01187966465414e+000
1.27643880881120e+005	3.02994970892372e+001,-5.02288524982747e+000
1.27938130415738e+005	3.02959595413279e+001,-5.03391240861582e+000
1.28233058265588e+005	3.02924064448864e+001,-5.04496128501288e+000
1.28528665994347e+005	3.02888380878685e+001,-5.05603202342417e+000
1.28824955169299e+005	3.02852540492664e+001,-5.06712453096128e+000
1.29121927361339e+005	3.02816542665870e+001,-5.07823883359851e+000
1.29419584144984e+005	3.02780386742692e+001,-5.08937495681807e+000
1.29717927098381e+005	3.02744068482920e+001,-5.10053280549689e+000
1.30016957803315e+005	3.02707594392734e+001,-5.11171264570954e+000
1.30316677845216e+005	3.02670960136613e+001,-5.12291438106316e+000
1.30617088813170e+005	3.02634165167500e+001,-5.13413803838063e+000
1.30918192299926e+005	3.02597208789153e+001,-5.14538364222747e+000
1.31219989901906e+005	3.02560086782645e+001,-5.15665109611152e+000
1.31522483219209e+005	3.02522801997670e+001,-5.16794054525389e+000
1.31825673855626e+005	3.02485357242689e+001,-5.17925213524828e+000
1.32129563418643e+005	3.02447748470979e+001,-5.19058577197159e+000
1.32434153519452e+005	3.02409974885413e+001,-5.20194147812734e+000
1.32739445772959e+005	3.02372032262765e+001,-5.21331915545983e+000
1.33045441797794e+005	3.02333926970326e+001,-5.22471907269831e+000
1.33352143216318e+005	3.02295654868578e+001,-5.23614113297421e+000
1.33659551654629e+005	3.02257215208452e+001,-5.24758535939626e+000
1.33967668742579e+005	3.02218607355684e+001,-5.25905177675023e+000
1.34276496113771e+005	3.02179827054184e+001,-5.27054028453458e+000
1.34586035405580e+005	3.02140880556254e+001,-5.28205115209183e+000
1.34896288259150e+005	3.02101760273440e+001,-5.29358415766602e+000
1.35207256319413e+005	3.02062472507541e+001,-5.30513957229764e+000
1.35518941235089e+005	3.02023009464456e+001,-5.31671716984580e+000
1.35831344658700e+005	3.01983377494489e+001,-5.32831722302170e+000
1.36144468246580e+005	3.01943572357725e+001,-5.33993963024684e+000
1.36458313658877e+005	3.01903593401681e+001,-5.35158441538995e+000
1.36772882559570e+005	3.01863439822098e+001,-5.36325159989833e+000
1.37088176616470e+005	3.01823107499891e+001,-5.37494108212410e+000
1.37404197501236e+005	3.01782602580124e+001,-5.38665313396540e+000
1.37720946889379e+005	3.01741920996077e+001,-5.39838765470495e+000
1.38038426460273e+005	3.01701061963057e+001,-5.41014466572217e+000
1.38356637897163e+005	3.01660017664615e+001,-5.42192393385885e+000
1.38675582887173e+005	3.01618801463372e+001,-5.43372598993490e+000
1.38995263121320e+005	3.01577405622600e+001,-5.44555060240845e+000
1.39315680294515e+005	3.01535829407922e+001,-5.45739779307059e+000
1.39636836105578e+005	3.01494072080956e+001,-5.46926758354804e+000
1.39958732257246e+005	3.01452129334292e+001,-5.48115986588180e+000
1.40281370456180e+005	3.01410007530166e+001,-5.49307491958569e+000
1.40604752412976e+005	3.01367702385268e+001,-5.50501263719058e+000
1.40928879842172e+005	3.01325213091338e+001,-5.51697303880090e+000
1.41253754462260e+005	3.01282535455855e+001,-5.52895601673394e+000
1.41579377995692e+005	3.01239672228272e+001,-5.54096172077953e+000
1.41905752168893e+005	3.01196626094312e+001,-5.55299030075665e+000
1.42232878712266e+005	3.01153392881138e+001,-5.56504164899480e+000
1.42560759360203e+005	3.01109964747057e+001,-5.57711552314073e+000
1.42889395851094e+005	3.01066354973929e+001,-5.58921246632134e+000
1.43218789927338e+005	3.01022555829324e+001,-5.60133223830085e+000
1.43548943335349e+005	3.00978566486284e+001,-5.61347485803606e+000
1.43879857825568e+005	3.00934386112524e+001,-5.62564034426151e+000
1.44211535152471e+005	3.00890014052656e+001,-5.63782871847995e+000
1.44543977074577e+005	3.00845449528558e+001,-5.65004000008162e+000
1.44877185354460e+005	3.00800688187828e+001,-5.66227407439758e+000
1.45211161758758e+005	3.00755732736213e+001,-5.67453109247278e+000
1.45545908058180e+005	3.00710585957853e+001,-5.68681120766464e+000
1.45881426027518e+005	3.00665243580155e+001,-5.69911430626687e+000
1.46217717445655e+005	3.00619704725121e+001,-5.71144040542094e+000
1.46554784095575e+005	3.00573965121606e+001,-5.72378938970601e+000
1.46892627764370e+005	3.00528031048102e+001,-5.73616154672403e+000
1.47231250243255e+005	3.00481898137486e+001,-5.74855675951437e+000
1.47570653327573e+005	3.00435565531545e+001,-5.76097504503021e+000
1.47910838816804e+005	3.00389025601517e+001,-5.77341615312890e+000
1.48251808514579e+005	3.00342291427345e+001,-5.78588064049330e+000
1.48593564228684e+005	3.00295355137225e+001,-5.79836825324232e+000
1.48936107771075e+005	3.00248216036558e+001,-5.81087901055162e+000
1.49279440957883e+005	3.00200869787726e+001,-5.82341279247442e+000
1.49623565609426e+005	3.00153322502916e+001,-5.83596988755567e+000
1.49968483550220e+005	3.00105569926393e+001,-5.84855017724774e+000
1.50314196608985e+005	3.00057611204531e+001,-5.86115367749062e+000
1.50660706618657e+005	3.00009442085135e+001,-5.87378026802861e+000
1.51008015416398e+005	2.99961065199494e+001,-5.88643010147050e+000
1.51356124843604e+005	2.99912483081850e+001,-5.89910332983853e+000
1.51705036745916e+005	2.99863688107955e+001,-5.91179969589931e+000
1.52054752973232e+005	2.99814686316665e+001,-5.92451949019270e+000
1.52405275379712e+005	2.99765473385509e+001,-5.93726258989880e+000
1.52756605823790e+005	2.99716048443455e+001,-5.95002900966213e+000
1.53108746168186e+005	2.99666407258211e+001,-5.96281862639345e+000
1.53461698279912e+005	2.99616555904919e+001,-5.97563173309823e+000
1.53815464030286e+005	2.99566489967730e+001,-5.98846820351686e+000
